"id_reservation","id_listing","id_guest","id_traveler","id_host","dim_cancellation_reason","ts_cancelled","ds"
"39566446","1B14EA7","27DFCFD","27DFCFD","7A0EE49","other","1537971765",2018-09-26
"337FAC32","16F3129","3C0FD9","3C0FD9","134EAD4","other","1532334360",2018-07-23
"3240AEE9","14943EC","179542","179542","95A7E27","accommodations_unnecessary","1531261683",2018-07-10
"3A91B46C","1803100","D1CF88C","D1CF88C","B56C52D","host_courtesy","1539269284",2018-10-11
"2E86B99B","11BA63D","7286053","7286053","62AA927","accommodations_unnecessary","1528560463",2018-06-09
"36065662","1A57889","88F05C0","88F05C0","C6BC0E3","other","1534582753",2018-08-18
"377026DE","11B71DA","5542286","5542286","7AFEBC1","accommodations_unnecessary","1536655297",2018-09-11
"3A6E61CC","1BB671A","5C7B66","5C7B66","D0D4D14","accommodations_unnecessary","1539267355",2018-10-11
"372FE8EF","14C603E","321FE53","321FE53","ECD40","travel_dates_changed","1535749969",2018-08-31
"2A15F8AE","F311C6","4E7D5D","4E7D5D","6294F06","other","1522675353",2018-04-02
"26A02BD6","1063975","2EAC4D1","2EAC4D1","6E4C815","host_courtesy","1519481780",2018-02-24
"1607276F","11B727E","18CB28D","18CB28D","7A260BC","unknown","1504096932",2017-08-30
"39245235","11EA4AA","7946A81","7946A81","3963F64","not_available","1537815647",2018-09-24
"1EF420A2","145FB92","8FF7B45","8FF7B45","9382B65","uncomfortable_with_host","1509506008",2017-11-01
"3A965D15","106E82A","6BB0457","6BB0457","6EAC874","travel_dates_changed","1539603823",2018-10-15
"1A9FFA0D","139FF0F","8C946D7","8C946D7","6269E96","unknown","1504167146",2017-08-31
"147CDF10","81C690","7DAEDB","7DAEDB","250AE93","accommodations_unnecessary","1496448671",2017-06-03
"384DED4C","168E7BD","5DF9747","5DF9747","1E4527C","other","1536865119",2018-09-13
"384F7CCB","139E0C7","3E80B6F","3E80B6F","140A419","other","1538490086",2018-10-02
"27B454CC","AC9336","2159169","2159169","1975F94","accommodations_unnecessary","1520353042",2018-03-06
"1A7044A3","1D5C55","8133CE6","8133CE6","963A28","accommodations_unnecessary","1503515210",2017-08-23
"1178BCDE","D15C57","1F2B326","1F2B326","2E72799","extenuating_circumstance","1489683396",2017-03-16
"169133C3","B6AC45","6E171E9","6E171E9","3CFF832","not_available","1506714241",2017-09-29
"2CECEA0D","17AE693","12FFD1F","12FFD1F","B305A15","other","1525492114",2018-05-05
"1EF1C8D4","148E922","EBADC","EBADC","19AB0C","other","1509605397",2017-11-02
"12F486E8","C23008","29BFBC6","29BFBC6","1709FA","other","1493238140",2017-04-26
"2A6A99DA","14A049A","4015CCF","4015CCF","96112BB","travel_dates_changed","1524238263",2018-04-20
"33B5589A","14E11A1","2D823C","2D823C","42A4A0C","other","1532481070",2018-07-25
"333F400D","18C3C7B","17F4492","17F4492","1758257","unknown","1534837948",2018-08-21
"28BE5D6E","1453E0F","5173B49","5173B49","8A76109","host_change","1521537256",2018-03-20
"1184E1D7","D89352","202165D","202165D","17284CF","unknown","1489813448",2017-03-18
"23F6246E","15A2A96","7427267","7427267","9F783EF","accommodations_unnecessary","1520947040",2018-03-13
"1E2C1AE3","8FC242","58A624E","58A624E","1112B5C","other","1508768422",2017-10-23
"359B6BAB","1A29CF2","6C44F22","6C44F22","18B01D0","other","1534181612",2018-08-13
"1A2EF0DA","12F77D1","88F0D90","88F0D90","152F294","accommodations_unnecessary","1503585830",2017-08-24
"3BC98BA6","1C26D34","7CF12A1","7CF12A1","310701C","host_legal_landlord","1541822921",2018-11-10
"2EF363A8","14B8AC0","580B95F","580B95F","96E2AE0","accommodations_unnecessary","1536073801",2018-09-04
"3264CB95","176D2BA","A50A5F8","A50A5F8","6D344BC","accommodations_unnecessary","1531346332",2018-07-11
"2E1B792A","120CF46","8B55EB5","8B55EB5","7C0D615","accommodations_unnecessary","1527173350",2018-05-24
"3A5F6F83","8A17F9","4D2BB86","4D2BB86","2D084FA","accommodations_unnecessary","1541276205",2018-11-03
"21096FEC","14342F6","48FE2D","48FE2D","91E3EC9","accommodations_unnecessary","1512896942",2017-12-10
"1F87D797","9FEBC9","125EE89","125EE89","1978346","unknown","1510309013",2017-11-10
"2DA42FE1","D93399","1015BD5","1015BD5","2D44256","extenuating_circumstance","1528204074",2018-06-05
"35A30CAD","29AF51","683B536","9058B40","D0BCAD","extenuating_circumstance","1534285550",2018-08-14
"210FC5A8","137383D","73E0C5F","73E0C5F","7F764C3","other","1512555155",2017-12-06
"3118A280","152365C","82FE9E2","82FE9E2","9A65C28","accommodations_unnecessary","1530605871",2018-07-03
"3E53254A","183A09A","3B74CB6","3B74CB6","21CBABC","unknown","1543595423",2018-11-30
"1CD5FC5F","139604F","2428D66","2428D66","57071C","unknown","1509075477",2017-10-27
"1AA1E144","ED8384","44538F","44538F","5F94916","accommodations_unnecessary","1504153543",2017-08-31
"FB38A65","F98544","6309CD3","6309CD3","33E1F99","unknown","1486074457",2017-02-02
"3A7ED8CF","1BCED61","4F68436","4F68436","63516A9","uncomfortable_with_guest","1539746957",2018-10-17
"283E5A80","12BCC0F","19AEAE9","19AEAE9","6C543D6","accommodations_unnecessary","1521382781",2018-03-18
"275405BA","1445781","54E3698","54E3698","9277BD9","dislike_accomodations","1520100180",2018-03-03
"395A783A","1ACA324","3FF6B0","3FF6B0","DCD5A0","not_available","1538137825",2018-09-28
"2AE068E0","12607F3","808EE5D","808EE5D","1E5A267","accommodations_unnecessary","1523554046",2018-04-12
"23652FD2","153F8FD","69F1D7C","69F1D7C","9B479B7","extenuating_circumstance","1516131680",2018-01-16
"3D065F8E","550ED9","D637978","D637978","13E5F4A","extenuating_circumstance","1541876528",2018-11-10
"124784B0","3D825A","2F39D3B","2F39D3B","1857EC","accommodations_unnecessary","1494888241",2017-05-15
"20C27C3A","F46C09","93B502C","93B502C","33280BB","accommodations_unnecessary","1514273820",2017-12-26
"2288B1F0","157364F","3542CA6","3542CA6","568F177","accidental_reservation","1514789475",2018-01-01
"100A5185","101690A","378F068","378F068","6B364C4","extenuating_circumstance","1486761838",2017-02-10
"3614AD51","13A5ED2","88EFB56","88EFB56","8A7E7D9","accommodations_unnecessary","1534727572",2018-08-20
"2640FD59","1235B98","9054D7F","9054D7F","2D91E52","accommodations_unnecessary","1518809435",2018-02-16
"25D0C21A","B711B3","99C830A","99C830A","14C132E","other","1519057146",2018-02-19
"3C2D7D81","1C5453B","87EE968","87EE968","1B27506","host_courtesy","1541041215",2018-11-01
"15080BF9","104B3FF","221A275","221A275","6CFF4AC","accommodations_unnecessary","1497002320",2017-06-09
"2D7D351F","1514BC9","4D3A0F5","4D3A0F5","99FFBEB","accommodations_unnecessary","1531165600",2018-07-09
"115CFEFF","FAA8C3","352E3B","352E3B","2ADA79","extenuating_circumstance","1490961303",2017-03-31
"1D33985B","165A85","2EDBF2","2EDBF2","75E511","accidental_reservation","1506972564",2017-10-02
"338D28BA","16E994A","248B463","248B463","57C023","other","1532460339",2018-07-24
"2456FFC0","108E50B","6AA6983","6AA6983","543CA16","extenuating_circumstance","1516757414",2018-01-24
"33A3093A","16E1E7","7813EB9","7813EB9","7542AC","accommodations_unnecessary","1533352868",2018-08-04
"1CF68F64","804EEB","4F73C4B","4F73C4B","1B7F0E7","other","1506972455",2017-10-02
"11B695AA","CF06C5","208CEC5","208CEC5","294859C","unknown","1490625276",2017-03-27
"1FB65331","114A05F","7D045FD","7D045FD","369D73A","other","1511084674",2017-11-19
"20A5C41C","B0FDA6","6B0561C","5D30C2","38B04E7","accidental_reservation","1511945776",2017-11-29
"1D85A2F6","9ED533","1D8C3D0","1D8C3D0","2DC7EAB","other","1507495762",2017-10-08
"20D97E91","100BF67","6E37302","6E37302","6AC6278","uncomfortable_with_host","1514135463",2017-12-24
"193F1741","C15C77","A4085E","A4085E","336571E","extenuating_circumstance","1503589537",2017-08-24
"F41CA42","DDA867","5264635","601B14","531E4E2","uncomfortable_with_host","1484180435",2017-01-12
"3D5BC3FE","573825","B57592B","B57592B","A1F06","unknown","1542274194",2018-11-15
"37507301","17F1401","2027F0B","CB3AEB7","B4F9859","dislike_accomodations","1535974146",2018-09-03
"14ADF0B0","109C270","5A334BD","5A334BD","68E61C4","not_available","1496847249",2017-06-07
"389EAF72","154BB86","36D18A6","36D18A6","B2913F","not_available","1537603324",2018-09-22
"1A9D6001","E92225","1C073DB","1C073DB","5AB9390","not_available","1503945772",2017-08-28
"203D0FDC","45FAEA","611DC9","611DC9","2FF66C","unknown","1514555643",2017-12-29
"3512B32C","191D66A","8862085","8862085","12C9CC2","not_available","1535911510",2018-09-02
"2FD7AD90","4109C8","5E1520","5E1520","146DB7D","travel_dates_changed","1528917658",2018-06-13
"3DBADF63","1498A73","B2DF59B","B2DF59B","37BF8A0","travel_dates_changed","1543345245",2018-11-27
"19C859FC","10EF92A","8F9F95","8F9F95","7392EC6","extenuating_circumstance","1502824542",2017-08-15
"13E4C14C","D107A3","7CFC4E3","7CFC4E3","479CC95","other","1499558887",2017-07-09
"1189C831","C4430B","31D5E2F","31D5E2F","2207D11","accommodations_unnecessary","1489858767",2017-03-18
"165D87C5","12369B4","826BA68","826BA68","7EB44BB","unknown","1498821820",2017-06-30
"2EAB87C2","17EBE16","10D998B","10D998B","631AA36","not_available","1527636942",2018-05-29
"2F8F2DA8","1834A88","7110A8","7110A8","6D1F2A","extenuating_circumstance","1532538197",2018-07-25
"23D0E523","14979E1","3FA1C4C","3FA1C4C","139AF18","not_available","1524521374",2018-04-23
"30BDD88E","D28921","1C23D1","1C23D1","4CB668D","extenuating_circumstance","1536566077",2018-09-10
"1A383F5F","4FE6A5","1213791","1213791","150C05D","other","1520554103",2018-03-09
"3B13C459","12B2205","ACE1777","ACE1777","361BDD0","accidental_reservation","1540906608",2018-10-30
"1DAC2FA1","1436EFC","11A0EF7","11A0EF7","32D72A0","extenuating_circumstance","1507755012",2017-10-11
"2DDBFE9D","ABC1DE","61D7642","61D7642","11D5D4","accommodations_unnecessary","1526697689",2018-05-19
"261441BF","145C5A5","A543734","A543734","936026A","needs_maintenance","1527923168",2018-06-02
"2A66E55A","190BF4","13154E1","13154E1","84FADD","accommodations_unnecessary","1523050739",2018-04-06
"11CA8638","78C729","17AA2C2","17AA2C2","524A9A","uncomfortable_with_host","1494946706",2017-05-16
"3D54C893","E4C9C0","433F5D3","433F5D3","1E70D2A","accommodations_unnecessary","1543527357",2018-11-29
"34C69BDC","693C53","F97E5","F97E5","90D6D3","travel_dates_changed","1533498362",2018-08-05
"22F43797","A2916A","556A673","556A673","316BCD1","unknown","1515260136",2018-01-06
"34F774E1","13DB651","53E2CC5","53E2CC5","5545E5","host_legal_landlord","1535067346",2018-08-23
"20BEAB5F","12E9687","1E88535","1E88535","2AE83A","extenuating_circumstance","1525047461",2018-04-30
"37D9D9A3","15CD94C","972AAD6","972AAD6","9107663","other","1536474025",2018-09-09
"36439A0F","F22D7F","A096DE1","A096DE1","564358C","accidental_reservation","1534815042",2018-08-21
"313C8E80","18E50F8","79DFB7","79DFB7","749AA0C","accommodations_unnecessary","1530176516",2018-06-28
"27755329","11DEBB7","A8220BA","A8220BA","24E5612","accommodations_unnecessary","1527131441",2018-05-24
"1C0EF83F","AA811C","33D696","33D696","483BE4","accidental_reservation","1505466758",2017-09-15
"12CD9FFB","C90793","689847F","689847F","2E3D51E","accommodations_unnecessary","1493097203",2017-04-25
"1983195E","102E5E8","7B42F5","7B42F5","15734F4","accommodations_unnecessary","1504425695",2017-09-03
"1F4409C6","21DE23","8449EE3","8449EE3","572D3C","accommodations_unnecessary","1510528216",2017-11-12
"2EEA6A22","33A84","40B5EBB","40B5EBB","F895B","accommodations_unnecessary","1534924103",2018-08-22
"1B44F84E","A554CD","8AC647C","8AC647C","780A5","unknown","1504393548",2017-09-02
"3A00E2C1","1785E53","C689EC6","C689EC6","B1C7D79","unknown","1538658750",2018-10-04
"381951A3","613DB0","A3A53D","8EDA450","1FABAF6","accommodations_unnecessary","1537197869",2018-09-17
"11065874","101EF87","52434F1","52434F1","2908AC1","other","1488786864",2017-03-06
"386071D3","3BD5FA","9CF565B","9CF565B","135DEA8","other","1536991415",2018-09-15
"21696390","1509105","3BA0A8F","3BA0A8F","99A4078","unknown","1513126867",2017-12-13
"279093CA","788222","190DD19","190DD19","38EAFD","accommodations_unnecessary","1521857901",2018-03-24
"3007C650","18B7A58","2AA3B78","2AA3B78","3EEAB97","accommodations_unnecessary","1528861477",2018-06-13
"2E8BDC7F","16E634D","50474F7","50474F7","67173A3","accommodations_unnecessary","1527653565",2018-05-30
"35AA6706","137ED13","5ED21FA","5ED21FA","B4A66","travel_dates_changed","1535074033",2018-08-24
"2F6A2D34","61889E","61AB2D8","61AB2D8","1CDCAB3","not_available","1528293439",2018-06-06
"3A316491","1020F04","23C1797","23C1797","6BAF7ED","accommodations_unnecessary","1538880814",2018-10-07
"13D06773","106FA2A","8DDEE8","8DDEE8","3F8B4EE","accommodations_unnecessary","1495061414",2017-05-17
"3C726D1C","1348ACB","CD3CA1E","CD3CA1E","32B5BF1","accommodations_unnecessary","1541352143",2018-11-04
"2120ECC0","E3DA86","A33635","A33635","598E21D","accommodations_unnecessary","1512625078",2017-12-07
"330D5350","18AA93B","95CC2AC","95CC2AC","B94F551","accommodations_unnecessary","1531876663",2018-07-18
"230D7F95","1349D6A","38882BE","38882BE","737AF53","not_available","1521126530",2018-03-15
"37B76925","1946210","74E5609","74E5609","BE1579E","not_available","1536358056",2018-09-07
"1A8D5F4E","124A2CF","2102F22","2102F22","7FEA25E","unknown","1505225325",2017-09-12
"37C4348E","17BF0D9","3365172","3365172","B38A0B5","travel_dates_changed","1536586812",2018-09-10
"26B876F2","BA6797","1472A07","1472A07","2FF1090","accommodations_unnecessary","1520480877",2018-03-08
"1D71CEFB","10B2C6C","1C93E55","1C93E55","636D6DC","unknown","1507592352",2017-10-09
"19AAEC33","128C0DD","606F7F0","606F7F0","699F051","other","1504597884",2017-09-05
"1D00F7F9","1220B8F","9157E73","9157E73","53F0C80","not_available","1506697186",2017-09-29
"366BAA46","77F9EA","9E2779","9E2779","26AB8F2","extenuating_circumstance","1535912558",2018-09-02
"312616CD","99FD71","164EAC","164EAC","26A9DE2","other","1530070954",2018-06-27
"2D04E9E2","158E6EB","B362DC8","B362DC8","84721A1","other","1525679058",2018-05-07
"1CE9C3CC","127D292","596AD21","596AD21","140CB4","not_available","1506565143",2017-09-28
"2C3D1ADC","169F69F","411A357","411A357","A990564","accommodations_unnecessary","1525006067",2018-04-29
"2CE0C7A8","1678F29","A6A2D63","A6A2D63","A7EB8E9","travel_dates_changed","1525514028",2018-05-05
"1011F2CC","AADBF4","6D36D93","6D36D93","379A180","unknown","1492609325",2017-04-19
"21F9C443","242CAD","15458EF","15458EF","B8CFAA","accommodations_unnecessary","1516922074",2018-01-25
"2FED8AAE","11DE206","706429","706429","6CE6AB","accommodations_unnecessary","1528816188",2018-06-12
"30784CC3","16C84DB","8CF3549","8CF3549","AB33A62","accommodations_unnecessary","1529847478",2018-06-24
"2DAB4397","37F78","1833BD5","1833BD5","50570","travel_dates_changed","1528852119",2018-06-13
"18FE6503","1339B6B","807A31C","807A31C","88CFCF8","unknown","1504637165",2017-09-05
"38B637F7","1408EAD","9908216","9908216","8F9985C","accidental_reservation","1537294539",2018-09-18
"14ED25E1","11710B9","1868331","1868331","36CAD04","uncomfortable_with_host","1496788147",2017-06-06
"1A88ED06","133A595","320993","74C97A","88D3DDD","accommodations_unnecessary","1508418524",2017-10-19
"1EA09E15","1183000","1336B5A","1336B5A","2DF808E","accommodations_unnecessary","1509513965",2017-11-01
"2E47F2B4","17A114F","53E09C","53E09C","B2852F5","other","1527173324",2018-05-24
"3E3BD4CA","1A07037","812533B","812533B","C414B5C","accommodations_unnecessary","1543484167",2018-11-29
"11C39F4D","B46350","13CCAA1","13CCAA1","8AAD1F","unknown","1490799978",2017-03-29
"3C9876A2","1C42798","70F0A42","70F0A42","696BB1E","other","1541458711",2018-11-05
"25A4EED4","5A17A1","36D7202","36D7202","1D3EB3D","other","1518399130",2018-02-12
"316897D7","124B511","2DF78AC","2DF78AC","28A79E7","not_available","1530754572",2018-07-05
"12AD33CE","111B4F5","107A2CA","107A2CA","37421B7","other","1493580345",2017-04-30
"1AB8D064","10586CD","7547E3D","7547E3D","6B37954","accidental_reservation","1503994469",2017-08-29
"1C488906","12BB5DA","5469060","5469060","83D4ECE","accommodations_unnecessary","1507267527",2017-10-06
"38C5AE73","1B4638C","20DBA0C","3D0537","23429B4","tns","1537363398",2018-09-19
"29217288","16CB4FC","165B314","165B314","298C894","accommodations_unnecessary","1522847584",2018-04-04
"1260EEB1","10B3B8F","5518228","5518228","6BB7ED1","accommodations_unnecessary","1492525443",2017-04-18
"3A7F4DDC","20E0F0","1B2050","1B2050","60F685","other","1539176358",2018-10-10
"1E236B3E","ADF326","64ED7C7","64ED7C7","1740A05","accommodations_unnecessary","1508286598",2017-10-18
"19E2B2A6","7328D6","C15815","C15815","25B7389","accommodations_unnecessary","1504003709",2017-08-29
"3C3977FC","118F117","9715934","9715934","75E408C","not_available","1541238555",2018-11-03
"1B364F1F","12B0A15","170EADD","170EADD","8366D8F","accommodations_unnecessary","1504741742",2017-09-06
"2BE99045","E2A53A","EEDC88","EEDC88","14EF6E1","not_available","1524424687",2018-04-22
"29A00EB4","169CD3D","4EEE52D","4EEE52D","94AB6C4","unknown","1527511659",2018-05-28
"23D48289","15B3F96","9B37490","9B37490","A04CA41","unknown","1517905721",2018-02-06
"3414983B","743FAB","56898A","56898A","25E13E9","accommodations_unnecessary","1533574145",2018-08-06
"2ADF6A15","DFA63F","193A789","193A789","1ABCB6E","other","1524136718",2018-04-19
"3BAA9196","12354CE","D423A3A","D423A3A","7F2C930","other","1541632250",2018-11-07
"13916F4C","10B2CF","7B78932","7B78932","5BBE0C","other","1496679576",2017-06-05
"1CE6C27D","10619F6","9132B14","9132B14","3C4A1FD","unknown","1507990857",2017-10-14
"304A64C3","17F8E6D","94496F6","94496F6","15899C0","extenuating_circumstance","1532528387",2018-07-25
"2B1C823E","171C286","199C7BE","199C7BE","30A0AAF","uncomfortable_with_host","1523902897",2018-04-16
"3B219A8F","1BDCA98","A48746A","A48746A","40BC664","unknown","1539843818",2018-10-18
"3308A83F","1992EAE","BEA5227","BEA5227","60B8D0D","accommodations_unnecessary","1531915733",2018-07-18
"39E80028","186EBEC","702E74","702E74","1C6162E","other","1538608227",2018-10-03
"1FB33185","12BAA37","1ACFCF2","1ACFCF2","48F726","accommodations_unnecessary","1510688611",2017-11-14
"19A3F59F","DBAD3F","414E6","414E6","5461DA9","other","1502963456",2017-08-17
"177C457E","118EEE1","8560214","8560214","108D495","other","1501833203",2017-08-04
"2B63D775","1154B75","2CEC9D1","2CEC9D1","57F129D","accommodations_unnecessary","1523966130",2018-04-17
"3834E391","174F72B","2A9EF07","2A9EF07","B00C045","unknown","1536788137",2018-09-12
"129C5431","10CE1D9","3E7736D","3E7736D","125D6C7","accommodations_unnecessary","1493064250",2017-04-24
"1FECD221","12CBB87","7937513","7937513","77DB58D","accidental_reservation","1510847714",2017-11-16
"242E8362","123BF55","31926B1","31926B1","4084A58","not_available","1519216155",2018-02-21
"37A85584","174C805","A41C6D1","A41C6D1","A8E56B3","other","1536216122",2018-09-06
"26D1E77E","163AACF","1DF824E","1DF824E","644864F","accidental_reservation","1519430850",2018-02-24
"3AB321AA","1BAAD5F","238A580","238A580","3AC2DD2","uncomfortable_with_host","1539422223",2018-10-13
"109E80E5","CDA870","23FA386","23FA386","156CD01","other","1498943776",2017-07-01
"369D6309","156286B","260642C","260642C","2A2A418","accidental_reservation","1535160481",2018-08-25
"278F60E2","1154D3A","7C078EF","7C078EF","778D774","host_courtesy","1520203127",2018-03-04
"1BF54949","FFDB49","8BBEC99","8BBEC99","6A27239","unknown","1505265623",2017-09-13
"38B81925","11C9C3C","312517","312517","6D0E9C","unknown","1537301182",2018-09-18
"3CADA77D","1BB9A07","70DC1E","70DC1E","6ACB023","extenuating_circumstance","1542212045",2018-11-14
"38F41899","F30114","6963EFE","6963EFE","3D9748E","extenuating_circumstance","1537885213",2018-09-25
"1A52ED17","138DCFA","4405133","4405133","6ACBA98","unknown","1508008449",2017-10-14
"3301CA63","197AA27","9741FAA","9741FAA","BF92681","not_available","1532093644",2018-07-20
"F9D896E","FFF2B5","640FECF","640FECF","1EC85B8","not_available","1484770047",2017-01-18
"125E35AF","58EFAE","45A340D","45A340D","A4119A","accommodations_unnecessary","1495358793",2017-05-21
"10F50F46","D59450","212D26E","212D26E","4FB4736","extenuating_circumstance","1488826768",2017-03-06
"2D873A7E","16AF006","136E5CE","136E5CE","A358304","accidental_reservation","1526164578",2018-05-12
"2E87D7D2","174E18","3E23938","3E23938","208019","accommodations_unnecessary","1530608181",2018-07-03
"27F43C2F","1670F1A","1C1C653","1C1C653","A7A6AA6","host_courtesy","1521490638",2018-03-19
"263B44AE","14EFE8C","171F4A4","171F4A4","13D2D17","not_available","1518952249",2018-02-18
"13DF8D44","11D48F9","25DA586","25DA586","C9C742","accommodations_unnecessary","1503912269",2017-08-28
"28CDF082","97BA94","3A07F07","3A07F07","285B395","extenuating_circumstance","1523843982",2018-04-16
"38D30A1B","1490728","F649EB","F649EB","5EA29C5","other","1537464856",2018-09-20
"3B7CFEB2","1C09D6E","5F2BC4","5F2BC4","D33980C","uncomfortable_with_host","1540402054",2018-10-24
"397134B7","167F84B","5F5A9F2","5F5A9F2","22AA1D3","not_available","1543517522",2018-11-29
"1BFFA566","1326ED2","5183650","5183650","699E08","accommodations_unnecessary","1505457980",2017-09-15
"20D8F08D","11A9EB1","599379A","599379A","7A9CCF0","accommodations_unnecessary","1512250484",2017-12-02
